"","var1","var2","var3","var4"
"1",-0.417434046331644,-0.115090011566958,0.711939790823258,0.908453507295123
"2",-0.869278174325835,0.46540256847388,0.465666685123143,0.294036350547099
"3",-1.40566861947092,2.08755997967853,2.22432286528429,0.918194092776237
"4",0.601559385976968,-1.85720971986365,0.667987298397023,1.04699001732885
"5",-1.16365765218096,0.737957979083047,1.46920510958068,-0.451708327987753
"6",0.506662421978376,0.982645522652202,0.648536826343462,1.114370301692
"7",-0.693569796530279,0.426473618244566,0.52329900332275,0.396235255890064
"8",-0.329907969999837,1.11465806552931,-0.223722293543652,-0.549724949371128
"9",0.170903896594706,-0.986071415444729,0.329080229640629,0.577677187026276
"10",1.42124787915546,-0.690983048002645,2.09600070609297,-0.0875189567439751
"11",0.552263526978483,1.21557911063287,0.429968361225014,0.322180748585901
"12",0.980944701295692,0.263616410880585,1.04008185116546,-0.709865947340309
"13",1.18068319615122,0.0915227717119391,1.61116283523191,-1.55696056162881
"14",2.6898981325257,0.239831029689219,6.67952497909327,1.3408029807935
"15",2.24212555408911,-0.299091464310931,4.83770182307195,1.13473938724043
"16",1.50369376321151,-1.43869521878766,1.87427472134452,-0.174959952556973
"17",-0.451680949880039,-0.608833085881942,-0.279227954078873,-0.333635832092003
"18",1.28172210675029,-0.760264532357827,1.50251784842161,-1.33442388112103
"19",-0.193997706812507,0.41879568287809,0.542427850503083,1.14295440601009
"20",1.93447980133167,0.587408000741558,3.6596623018578,-0.841919203231934
"21",-0.661959429717179,-0.505367551851056,0.547615039524052,0.758380919137112
"22",-0.793229036821397,0.360299078318768,0.97490001566474,0.346160541354872
"23",-0.0451184540921974,-0.759530633679648,-0.279518957051453,-0.891359465508736
"24",-1.00986259693803,-1.12891848050885,0.999501114174994,-0.0868973298233598
"25",0.884889884764107,1.09300764627795,0.807174707403183,0.425699268826998
"26",1.00195915812862,-1.57362815095063,1.50514482833838,-0.594802443618526
"27",-0.233431195516077,-0.98116455594515,-0.115357843017881,-0.0969186945139741
"28",0.445017368236288,1.2108625651536,0.373861304919732,1.0188571544412
"29",-1.50843186096243,-0.0511307067456604,2.44245653922051,0.881353512587438
"30",-1.26249042179559,-0.0533539264491191,1.63420900027499,-0.791190277938184
"31",0.308730066608759,0.920278901934825,-0.495775762630763,-1.18249984647039
"32",-0.170453331172612,0.61504418610424,0.375065933453387,0.933954835317109
"33",0.59928946171189,1.28959548232901,0.660081430098,1.33446539600465
"34",1.33836041679817,1.68418088476698,1.59379076675023,-0.401836275245782
"35",0.420344871728444,1.56781945434774,0.463750313104256,1.62380411381635
"36",-0.181511759722085,0.980893515135816,0.827170798174883,0.734150869161806
