4.144140282360645605e-02,2.165104248211713323e+00,1.452142087218850852e+00,1.241035096584550468e+00,-1.112282086710816575e-01,-6.842847719665551276e-01,9.229533961136999753e-01,6.624342406098471248e-01,-1.997766907246480983e+00,-6.033719499502059325e-01,4.638392387236351389e-01,2.195244207005199844e+00,-2.968971226796999208e+00,9.597821381314690647e-01,-9.049223425735888893e-02,3.408906881097487629e-01,2.200787675024426182e+00,3.491147490649302298e-01,4.530617711290308991e-01,2.917710279103530979e+00,-3.404585318097234747e+00,-2.781457306229010995e-01,-6.897116797343666450e-01,-4.981587260392500993e-01,3.590835638478247382e+00,3.430113213552287377e+00,9.855643312843714865e-02,8.944478372451101222e-01,3.134528978060282967e+00,1.322082845048616617e+00,-5.549940309815037942e-01,-3.323453385144215511e-01,9.827302788313924120e-01,1.089206507942462432e+00,9.766118124948859336e-01,-1.915506597509004649e+00,6.851562614524739914e-01,-1.418213420529708779e+00,9.795174936196269222e-01,-2.483657204960429132e-01,-4.275353452972592283e-01,-1.484440120346006919e+00,1.129839691402904522e+00,1.731556335465543439e+00,-2.242209159270248664e-01,3.728080709316185515e-01,4.226553140694842003e-01,1.910290457395615427e+00,-3.940975936024241899e-01,1.382859959124462801e-01,9.824067096990520831e-01,2.074870494979825508e-01,1.761982069066812873e+00,1.596494155378925250e-01,2.169562709099734477e+00,7.483129839639858227e-01,-3.565681982828431407e-01,4.310274381442101566e-02,-4.422877147649305063e-01,2.093786085558373866e+00,-9.442336478445705339e-01,-9.745419514707047703e-01,3.112689774667786735e-01,-1.195160822458763539e+00,1.737960467244513973e-01,1.150548999869292155e+00,-6.132828818048771113e-01,4.747607910181355639e-01,-3.963120021441516871e-01,-1.154187821036366524e+00
-1.005683661211022262e+00,2.633418230050798003e-01,2.081359302264112476e-01,1.567072742324794099e+00,1.511125987371531698e+00,1.623698075076043024e+00,1.324546127491554648e+00,8.025575896638961204e-01,1.072295334907917841e+00,-6.821342473512980176e-01,1.130511272363595943e+00,-7.087247708752908437e-01,7.730246513969009081e-01,-6.170684690652387117e-01,6.440166865522525264e-01,1.816784919314521352e+00,-4.394395629528061176e-01,1.892865290866861949e+00,2.562143679415926911e-01,3.727502607782146038e-01,-1.106361557985444111e-02,-5.742266116852360325e-01,-1.171078108741791191e+00,1.424471966078060481e+00,-1.368381059826850210e+00,-2.642640127252973703e-01,-5.637561992271272748e-02,9.634928440171642849e-01,1.361136483040644718e-01,-9.956911272616378872e-01,-8.392334177946281226e-02,2.073321631241833884e+00,-2.328973549801319098e+00,-8.127636092579407223e-02,-7.398127190086909444e-01,-8.087057199797669238e-01,1.697634871213390628e+00,-5.484476694374352812e-01,-1.261406471096077064e+00,-2.400158083287447786e-01,1.130765715636687707e+00,-8.203484006871840650e-01,1.560593072335224596e+00,4.436126794308913324e-01,1.171777746175199253e+00,-8.528061855027322391e-01,1.550746335919940044e+00,-8.330788577080087132e-01,-1.013016420528549233e+00,-1.152720214684396449e+00,4.058590520218691711e-01,-5.591631208079317350e-01,1.414922434474821689e+00,-2.357681497843193696e-01,-2.624396236441117192e-01,-5.898311463693018952e-01,-1.420738176995584245e+00,1.804166852827415735e+00,-3.342116869501108867e-01,-1.446612370671223502e+00,2.582535361022826881e-01,4.580959795977907478e-01,-3.899678605704798295e-01,1.336968873463769913e+00,-4.026930531964002524e-01,8.873739271166900533e-01,1.540566970920881351e-01,-1.314807886115554880e-01,1.725386265227508265e+00,-3.663167663334835900e-01
-2.424785151611551226e-01,2.340036788513228383e-01,2.949741463393948937e-01,2.195963655212392063e-01,1.089778207589416764e-01,4.758190515256852104e-02,2.578189645273849528e-01,1.610080222990903365e-01,-1.809382065140902329e-01,-1.260164232063229472e-01,1.514510330523749226e-01,1.724961488026289513e-01,-3.085835185009382364e-01,1.394152406099562758e-01,-3.180416607016417485e-02,4.545242986813780028e-02,3.531393167023009760e-01,1.226282840038934452e-01,1.346754713403375825e-01,4.352112408273490773e-01,-5.656275645515727035e-01,-8.932967223523313738e-02,-1.648642708050089278e-01,3.427687733178731710e-02,4.916004624519713095e-01,5.340691709201176307e-01,3.624869622840348748e-02,3.169373454994084405e-01,5.123248614301390003e-01,1.060013509785140556e-01,-3.041962127153365891e-01,6.967994348817456718e-01,4.962596719327473371e-01,-2.332061028669540348e-01,-2.713987318288588746e-01,1.151294707429791342e-01,2.174131706063194613e+00,-3.984689153500714509e-01,-1.351205395696009059e+00,-3.220021102496659071e-01,5.128241431783082671e-01,9.329886803639749759e-01,-1.407012591325524253e+00,-1.862791176060887066e+00,-4.081948764587442491e-01,1.147448461164968514e-01,3.711109056143488960e-01,-6.010652583425366569e-01,2.638288799961790998e-01,-9.535732035954482821e-01,-1.411283194763334192e+00,-7.142609471577465730e-01,-4.281002025981988091e-01,-1.729256023522026453e+00,9.523976662346508859e-02,9.100682410236794473e-01,-1.317244208376313896e-01,-8.743944908692543594e-01,6.820993599197315849e-01,4.411706370062684623e-01,-1.031994956012665332e+00,1.033291897745433063e+00,-9.319409941313587520e-02,1.817156816787128537e-01,1.134291351119984359e+00,-4.013624284164461764e-02,1.575117740356867913e+00,3.635852808546250481e-01,-2.118439351030347584e-01,1.421491294220496249e+00
-1.141556106010809479e+00,2.604371035374938081e+00,1.784768574224328663e+00,3.099253779121766694e+00,1.675196165124990255e+00,1.234125640668155777e+00,2.463177214048020591e+00,1.401997412257019793e+00,-6.410686946873142000e-01,-1.420211111304811924e+00,2.025350949313591276e+00,1.332589029012420045e+00,-2.223972533422766684e+00,3.032620400935273630e-01,6.190512055260115609e-01,2.435955152006611613e+00,1.800109577685801154e+00,2.617000805482358583e+00,6.431001907255606831e-01,3.324466874963027507e+00,-3.541003560250647553e+00,-9.726387680006762793e-01,-2.090370889640280172e+00,9.410441102553319670e-01,2.117237786398890265e+00,3.223900567951822893e+00,7.008333297887476242e-04,2.012213400006158448e+00,3.284551345169086645e+00,6.808956073057406688e-02,-7.270114979855292203e-01,-2.340516315823634036e-02,-1.354901645766739771e+00,2.068770805207792163e-01,-5.403750818888891638e-01,2.010386855629438418e+00,-9.565200020599826658e-01,8.434296820375478676e-01,-1.090058536170730452e+00,-3.853903905233412308e-01,5.308809511131691306e-01,-9.275972543474652054e-01,-7.929354868835255532e-01,2.352269938359982659e-01,2.121115340337482280e+00,-2.200265946484245005e-01,2.416550067523663525e+00,4.958837394407829557e-01,9.323926338262165103e-01,2.085123319844995327e-01,1.111425387221142369e+00,-6.249043266860591084e-01,1.904163517624339885e-01,-8.071252946078053547e-01,6.290028160508273070e-01,-1.385072572655437595e+00,2.080485398870720037e-01,7.728063221179595210e-01,-3.024624522953637817e-01,-2.662640601636299120e-01,-1.104950015752034914e-01,8.058706917428335448e-01,2.525275120575711796e-01,-5.720321043094973579e-01,-5.092032533414907469e-01,4.341723762247073348e-01,4.735889424585841279e-01,-1.892351474950023371e-01,-1.442252988245936285e+00,8.875271568435716407e-02
-3.888419434726190227e-01,2.289890416853665456e-01,9.191106924540731749e-02,6.174037132573524378e-01,4.001226735202334517e-01,3.692877815715981393e-01,4.056678760704432452e-01,3.050076912269085727e-01,2.394877488745476291e-01,-2.215436480840081157e-01,2.855636897437437982e-01,-6.408353091179395944e-02,1.454805921154071757e-02,-5.822338964532905448e-02,1.383197115003620137e-01,5.431059012010670539e-01,1.678115110410300509e-02,4.535628048357295272e-01,1.359961613516006418e-01,2.450072548036449638e-01,-1.466473296483458144e-01,-1.584975664435389342e-01,-3.898069253061798856e-01,3.093612049492032168e-01,-1.271040828751281437e-01,7.492431376239731822e-02,-4.626013321541115608e-02,2.999435101048775754e-01,2.449591784850108644e-01,-1.855170145577407226e-01,-8.008432611646274513e-01,4.500892996036456178e-02,-1.189073659341361167e-01,-7.371154486954361040e-01,6.823393885839628137e-01,1.712240550130077477e+00,2.084141627950470421e-01,4.629157088501271167e-01,8.952406736769137618e-02,-6.843354042389172553e-01,5.031655566665560464e-01,-1.397324381209955169e+00,-1.165914833783471272e+00,1.887220663635615081e-01,9.375083681972691263e-01,-1.007386158362374662e+00,-2.095597103398943173e-01,1.228994552891716774e+00,1.371251505107995705e-01,6.472819847819503147e-01,1.483151961479614922e+00,-3.505854524322873367e-01,-5.827794021928274226e-01,-4.703846621559453628e-02,-2.825168313351480442e-01,-2.660830968416245668e+00,7.127408445262864434e-02,1.298382035872009288e+00,3.492352627003966759e-03,-9.973735929147540258e-01,7.568756266696945179e-02,-8.394629306498646582e-01,-1.237722148997103311e+00,-1.816605448839994752e+00,3.960283058317528582e-01,7.323965409750817779e-01,4.590913585028771893e-01,1.083440869193390999e+00,-7.417290687273878635e-01,1.001301345079454785e+00
-1.127764103361754144e-01,-1.197824679121807678e+00,-7.977792409561724751e-01,-6.619891974014062708e-01,2.192862122529836699e-01,5.119511254201253303e-01,-4.113302211584523027e-01,-4.039844936083896720e-01,1.195186187752514728e+00,3.087307653826848464e-01,-2.781003483226060502e-01,-1.340555853280879228e+00,1.870099303134844293e+00,-6.469793028562013104e-01,9.310325945894015742e-02,-8.495289481941817322e-02,-1.259765754229790646e+00,-1.185040899119461644e-01,-1.603476872743263837e-01,-1.600749539220008177e+00,1.972114879585200153e+00,1.080805453441650577e-01,2.624913422249157691e-01,3.683014567232604231e-01,-2.293434528438671904e+00,-2.035996084954639240e+00,-1.395259705434795210e-02,-4.560433677840687317e-01,-1.721389808171286839e+00,-7.194220193069688074e-01,1.875975322545588020e-01,1.375098761790075175e+00,-1.351197688615201953e+00,-1.191964304553615461e+00,3.708128152702858671e-01,-1.694290281428329603e+00,-7.203978908215615817e-01,9.247167849945587825e-01,-2.433804239318865470e+00,-4.169555470025594346e-01,6.184484917505730373e-01,1.788559296643583985e-01,-6.072144815443051291e-01,1.802462653193907527e-01,1.307257146097114076e+00,-1.350180714924176240e+00,9.099543524664768790e-02,-7.659932581565283005e-01,1.154970752496734310e+00,7.503819264085802576e-01,4.909843839596473858e-01,1.720776654421264651e-01,2.175299259615774417e-01,-1.573053479161161672e+00,4.991902501740195230e-01,-1.272905533332384098e-01,-8.965232735120586272e-01,8.299819185482799622e-01,4.055872445336146381e-02,8.164841791391651560e-01,-6.052037207429742383e-01,-6.332821243507629205e-01,-2.853297293848748861e-01,6.438882099716287666e-01,7.273804865234927142e-02,2.200000039988277312e+00,-3.872785652858931615e-02,4.876250510442126096e-01,-1.659961350811046676e+00,-6.136973070302345068e-01
-1.598775208773335788e+00,-2.953261777633249818e-01,-1.507926566125127044e-01,1.820706237743292544e+00,2.214757069813781509e+00,2.609330644899415574e+00,1.546933927546420007e+00,7.698864423294349280e-01,2.245084002092465170e+00,-8.517716945922769733e-01,1.580385540150094359e+00,-1.809193266310880066e+00,2.119003564532634165e+00,-1.239112817737479277e+00,8.913048822192581877e-01,2.469836749791547437e+00,-1.282549446470099053e+00,2.641596022828145873e+00,1.687933713417201775e-01,-5.030681963165601900e-01,1.163514037614837626e+00,-8.181195646937124977e-01,-1.600154873171545145e+00,2.245570110544334863e+00,-3.325903846387600282e+00,-1.621394891554171602e+00,-9.788157748528070190e-02,1.137870266932358820e+00,-8.192057197697982796e-01,-2.017354059666064625e+00,1.030267478361549971e+00,3.371310928720448463e-01,6.878318645453562752e-01,7.004262100695419768e-01,-2.739302859100001819e-01,-5.788248744951945968e-02,6.182095003101935327e-02,-6.198319875715405658e-01,1.220701693571347030e-01,9.690736296693736040e-01,8.758808288205232051e-01,-7.160089948561991768e-01,7.839794181360334457e-01,9.568438440506038534e-02,-1.670848933963989591e+00,-2.015757144387035904e-01,2.038368857014031477e+00,-8.014929723910270143e-01,-9.996197916014020191e-01,-5.201198341796486879e-02,3.502330411118809161e-02,-1.593781809625890999e-02,1.427255262231905686e+00,6.180244834057768699e-02,-5.906937431940730010e-02,8.633873146684751809e-01,7.892184141633702410e-01,7.559524420540122969e-02,-5.245977057259898491e-01,5.527102074133993792e-01,-2.135293693243296431e+00,-8.087090535300685001e-01,-9.145464363747908554e-02,1.137538160604592674e+00,1.173922677943024739e+00,-2.560052737927264177e-01,3.230116515111506326e-01,9.391827922677407070e-01,2.263122216976612311e+00,4.219258915090509099e-01
3.029140417084075221e-01,-1.982755768862213053e+00,-1.324892253631080985e+00,-1.873339256556928900e+00,-5.032868790708195927e-01,-1.723588826392052076e-01,-1.229184361393312663e+00,-7.383411672540098891e-01,1.050707954996636939e+00,7.792851808917324874e-01,-1.017982894005251548e+00,-1.500921914637519006e+00,2.223589652851129195e+00,-5.828638306233681066e-01,-1.852202191786171404e-01,-1.082735672624094425e+00,-1.634277049868353648e+00,-1.030884548340327500e+00,-4.952740751893592308e-01,-2.469317383551377976e+00,2.753083419340050408e+00,4.826408542331178664e-01,1.159998021998854156e+00,-1.115110206879546956e-01,-2.421301108308923755e+00,-2.502369831026995062e+00,-6.358366039447777354e-03,-1.128698470209129834e+00,-2.465832249196554748e+00,-6.456785005335538008e-01,2.188478011797149458e-01,-4.840818613064425402e-01,-3.816620469873099331e-01,2.980605243057916631e-01,5.637138816566271693e-01,1.623147149782693477e+00,4.517567883618399116e-01,-1.138073192377698106e+00,-9.032405287190756749e-01,8.458928359089994409e-01,4.844172025500961265e-01,-8.648889880852711487e-01,1.086447986906219798e+00,-2.564629270470741851e-02,1.108175128800356207e-01,1.733941514171131848e+00,-3.493704149312316654e-01,4.019670107666508119e-01,6.993677085366181156e-01,-8.185664282847127105e-01,2.119288704294690628e-01,-3.676615331105637652e-01,-4.681689469794272362e-01,9.828079701802345802e-01,-1.487082419350225004e+00,7.128505166143181415e-02,-1.423425930257010918e+00,-1.241623487535222781e+00,1.509964441209239672e+00,2.054386728932830586e+00,-7.462076493038691805e-01,2.075352955801717414e+00,-5.143718787262981929e-01,-1.433809638730984881e+00,-1.696323728298615885e+00,-9.222196254306748164e-01,-7.270860861064575298e-01,-1.002039654252308287e-01,-5.315968695797419485e-01,-1.391419472432811888e-01
6.186877028356579933e-01,-1.425048648208261381e-01,-1.071696117180272745e-01,-9.447766978773826096e-01,-8.452927852888576510e-01,-9.727361601739269448e-01,-7.248658526441236205e-01,-4.536755853009052930e-01,-6.745087753704152034e-01,3.804510310393888206e-01,-7.135581014068375083e-01,3.823511677950356957e-01,-4.248926918928231378e-01,3.087779510257514515e-01,-3.627978619216548628e-01,-1.045239756960195665e+00,2.404793075531891922e-01,-1.068443403074260001e+00,-1.515150764287603868e-01,-2.824805954091992310e-01,6.907926988808577029e-02,3.694734345733619030e-01,7.592486965738892701e-01,-8.109060711602826821e-01,8.583127172239688463e-01,9.659834454156192296e-02,4.982166592798223381e-02,-6.500105214013859323e-01,-8.894532294577361942e-02,6.097291411235830072e-01,-8.700289313417658432e-01,6.950239084841386417e-01,3.087790560528248449e-02,-6.262185234237727105e-01,1.429040423358208356e+00,2.215699025782536524e-01,7.215153549908701613e-01,-2.883032633781807408e-01,-2.911992390561102262e-01,2.211991882297965617e-01,-7.723752466639477454e-01,-1.779468489860477065e-01,3.368387053130655895e-01,1.037627213969962714e+00,-1.231930570245353795e+00,-1.306996067222140900e-01,-1.575486020704674806e+00,3.513471459426681376e-01,2.160369444054636823e+00,-8.188605331150966560e-02,1.654886597522813751e+00,-6.570110543908432854e-01,1.602183298868377959e+00,7.198081723884768302e-01,7.425115826518641216e-01,9.320201457002559309e-01,-6.337162431416737407e-01,4.701572558978091010e-01,-2.788152905119500868e-01,3.884791517690561191e-01,-1.565870456711717373e-01,1.737533957647870331e+00,5.553726271198733411e-01,-1.286952338460659817e+00,-7.088446255000833141e-01,3.458933033347290631e-01,-7.329971575106338788e-01,6.368479993260363070e-01,4.147511063375415863e-01,2.177713869800085300e-01
5.923953223054188033e-01,-1.606517914162565619e+00,-1.073808945741848930e+00,-1.893646856198173190e+00,-8.504313624246577774e-01,-7.044665196520025763e-01,-1.340840264474222776e+00,-7.536791800010461673e-01,4.986722714414252300e-01,7.846547650730285595e-01,-1.161053719183467781e+00,-9.048175727517755451e-01,1.547051078239560340e+00,-2.113855036758323647e-01,-3.134550172951358071e-01,-1.320171499329465536e+00,-1.192886581959218928e+00,-1.342071790454071545e+00,-4.307133040251201472e-01,-2.106844216965980898e+00,2.284267832406426724e+00,5.543007066302185759e-01,1.204539611907164076e+00,-4.047098168309037902e-01,-1.469111081728839530e+00,-2.053556915322369836e+00,3.711350614282283005e-03,-1.177448470438919426e+00,-2.052537018703205707e+00,-2.514828038472625704e-01,4.933386614910005852e-01,-4.872387583554355639e-01,4.720794845880076362e-01,-1.950138444426003037e+00,-5.371661335740145482e-01,1.081337179250844827e+00,-1.960461728312081764e+00,-8.746706720180628114e-01,-1.751287192888397293e+00,-6.186950008130891465e-01,8.910481703434924849e-02,-4.314387666966479906e-01,-3.352050676733305812e-01,6.317826330339071372e-01,-6.582197570092462868e-01,7.739702456001831266e-01,-1.161732982315106799e+00,-2.511794255790260055e-01,-3.069893476102035224e-01,1.699418326406147095e+00,-8.735215841120467228e-01,-5.610171043472823582e-01,1.356492934110598292e-01,1.368575737102689205e+00,-7.245852254459382857e-01,4.656714286665646907e-01,-9.171625963435544593e-01,-2.272793908915878014e-01,6.754717812383186359e-01,-1.244564932492797371e-01,4.010447054164112402e-01,-1.137959440719984672e+00,6.218025985061567118e-01,-1.239182271536851232e+00,-6.507804048888110593e-01,-2.589872280307791153e-01,5.529855761501512035e-01,-6.743973784840403551e-01,-4.548482371446483929e-01,1.054021641778663199e+00
